time;temp;humidity;CO2;TCOV
20/03/2023 09:16;31;32;983;22.05
20/03/2023 09:16;31;32;983;17.28
20/03/2023 09:17;31;32;980;16.15
20/03/2023 09:17;31;32;983;12.8
20/03/2023 09:18;31;32;983;15.24
20/03/2023 09:18;30;33;988;22.26
20/03/2023 09:19;30;33;985;18.83
20/03/2023 09:19;31;32;988;22.57
20/03/2023 09:20;31;32;985;13.47
20/03/2023 09:20;31;32;988;11.43
20/03/2023 09:21;31;32;988;7.97
20/03/2023 09:21;31;32;983;13.08
20/03/2023 09:22;31;32;985;29.07
20/03/2023 09:22;31;32;985;14.6
20/03/2023 09:23;31;32;985;14.35
20/03/2023 09:23;31;32;990;20.32
20/03/2023 09:24;31;32;985;17.11
20/03/2023 09:24;31;32;988;18.62
20/03/2023 09:25;31;32;988;19.65
20/03/2023 09:25;31;32;993;10.01
20/03/2023 09:26;31;32;990;6.24
20/03/2023 09:26;31;32;988;20.35
20/03/2023 09:27;31;32;985;16.05
20/03/2023 09:27;31;32;988;15.41
20/03/2023 09:28;31;32;985;17.21
20/03/2023 09:28;31;32;985;13.86
20/03/2023 09:29;31;32;985;14.39
20/03/2023 09:29;31;32;985;13.15
20/03/2023 09:30;31;32;985;17.81
20/03/2023 09:30;31;32;985;13.15
20/03/2023 09:31;31;32;988;9.98
20/03/2023 09:31;31;32;985;12.41
20/03/2023 09:32;31;32;988;23.21
20/03/2023 09:32;32;32;983;25.15
20/03/2023 09:33;32;32;985;15.87
20/03/2023 09:33;32;32;985;12.66
20/03/2023 09:34;32;32;985;9.49
20/03/2023 09:34;32;32;983;7.58
20/03/2023 09:35;32;32;983;11.67
20/03/2023 09:35;32;32;980;25.54
20/03/2023 09:36;32;32;983;25.36
20/03/2023 09:36;33;31;983;18.2
20/03/2023 09:37;32;32;980;19.86
20/03/2023 09:37;32;32;980;15.94
20/03/2023 09:38;32;32;983;7.79
20/03/2023 09:38;33;31;983;11.67
20/03/2023 09:39;33;31;985;10.54
20/03/2023 09:39;33;31;983;10.44
20/03/2023 09:40;32;32;983;12.06
20/03/2023 09:40;32;32;985;9.87
20/03/2023 09:41;32;32;985;22.64
20/03/2023 09:41;32;32;983;18.38
20/03/2023 09:42;32;32;983;25.29
20/03/2023 09:42;32;32;983;26.35
20/03/2023 09:43;32;32;985;18.94
20/03/2023 09:43;32;32;983;20.03
20/03/2023 09:44;33;31;985;17.46
20/03/2023 09:44;33;31;980;17.88
20/03/2023 09:45;33;31;983;20.14
20/03/2023 09:45;32;32;983;13.37
20/03/2023 09:46;32;32;980;18.16
20/03/2023 09:46;31;32;980;25.36
20/03/2023 09:47;31;32;983;22.68
20/03/2023 09:47;31;32;985;14.81
20/03/2023 09:48;31;32;980;15.52
20/03/2023 09:48;31;32;983;17.11
20/03/2023 09:49;31;32;983;17.42
20/03/2023 09:49;31;32;985;14.67
20/03/2023 09:50;32;32;983;16.47
20/03/2023 09:50;32;32;985;17.49
20/03/2023 09:51;32;32;985;20.95
20/03/2023 09:51;32;32;983;16.22
20/03/2023 09:52;33;31;985;9.66
20/03/2023 09:52;33;31;983;10.79
20/03/2023 09:53;33;31;985;6.66
20/03/2023 09:53;33;31;983;9.34
20/03/2023 09:54;33;31;985;12.45
20/03/2023 09:54;33;31;985;14.25
20/03/2023 09:55;33;31;980;14.04
20/03/2023 09:55;33;31;985;17.88
20/03/2023 09:56;33;31;985;23.17
20/03/2023 09:56;33;31;985;18.02
20/03/2023 09:57;33;31;985;20.74
20/03/2023 09:57;33;31;985;9.91
20/03/2023 09:58;33;31;980;14.39
20/03/2023 09:58;33;31;985;4.23
20/03/2023 09:59;33;31;985;10.61
20/03/2023 09:59;33;31;983;8.22
20/03/2023 10:00;33;31;983;11
20/03/2023 10:00;34;31;985;5.92
20/03/2023 10:01;34;31;988;9.34
20/03/2023 10:01;33;31;988;26.74
20/03/2023 10:02;33;31;983;15.87
20/03/2023 10:02;34;31;983;9.2
20/03/2023 10:03;34;31;983;7.69
20/03/2023 10:03;34;31;983;7.19
20/03/2023 10:04;34;31;983;7.37
20/03/2023 10:04;34;31;983;15.31
20/03/2023 10:05;34;31;983;12.31
20/03/2023 10:05;34;31;980;4.05
20/03/2023 10:06;34;31;980;14.25
20/03/2023 10:06;34;31;980;19.12
20/03/2023 10:07;34;30;980;19.79
20/03/2023 10:07;34;30;983;12.41
20/03/2023 10:08;34;30;980;2.39
20/03/2023 10:08;34;30;980;7.19
20/03/2023 10:09;34;30;980;3.98
20/03/2023 10:09;34;30;983;3.91
20/03/2023 10:10;34;30;980;14.28
20/03/2023 10:10;34;30;980;9.52
20/03/2023 10:11;34;30;983;9.24
20/03/2023 10:11;34;30;983;9.24
20/03/2023 10:12;34;30;980;12.87
20/03/2023 10:12;34;30;983;3.42
20/03/2023 10:13;34;30;980;3.95
20/03/2023 10:13;34;30;980;2.54
20/03/2023 10:14;34;30;980;10.23
20/03/2023 10:14;34;30;980;7.93
20/03/2023 10:15;34;30;983;9.66
20/03/2023 10:15;34;30;983;6.24
20/03/2023 10:16;34;30;983;4.86
20/03/2023 10:16;34;30;980;4.19
20/03/2023 10:17;34;30;980;6.73
20/03/2023 10:17;34;30;983;9.2
20/03/2023 10:18;34;30;980;0.28
20/03/2023 10:18;35;29;983;9.45
20/03/2023 10:19;35;29;980;3.06
20/03/2023 10:19;35;29;983;8.53
20/03/2023 10:20;35;29;983;18.13
20/03/2023 10:20;35;29;983;8.99
20/03/2023 10:21;35;29;983;1.79
20/03/2023 10:21;35;29;983;10.23
20/03/2023 10:22;35;29;983;13.08
20/03/2023 10:22;35;29;985;11.04
20/03/2023 10:23;35;29;985;7.44
20/03/2023 10:23;35;29;980;9.91
20/03/2023 10:24;35;29;985;8.5
20/03/2023 10:24;34;30;983;9.41
20/03/2023 10:25;35;29;985;10.4
20/03/2023 10:25;35;29;985;5.22
20/03/2023 10:26;35;29;988;9.59
20/03/2023 10:26;35;29;985;15.94
20/03/2023 10:27;35;29;985;11.18
20/03/2023 10:27;35;29;988;9.52
20/03/2023 10:28;35;29;988;6.2
20/03/2023 10:28;35;29;988;7.26
20/03/2023 10:29;35;29;985;3.06
20/03/2023 10:29;35;29;983;9.66
20/03/2023 10:30;35;29;983;4.05
20/03/2023 10:30;35;29;983;12.38
20/03/2023 10:31;35;29;988;8.14
20/03/2023 10:31;35;29;983;3.56
20/03/2023 10:32;35;29;985;8.11
20/03/2023 10:32;35;29;983;7.33
20/03/2023 10:33;35;29;988;12.2
20/03/2023 10:33;35;29;988;4.48
20/03/2023 10:34;35;29;988;14.11
20/03/2023 10:34;35;29;990;10.79
20/03/2023 10:35;35;29;990;15.94
20/03/2023 10:35;35;29;990;6.56
20/03/2023 10:36;35;29;995;9.38
20/03/2023 10:36;35;29;993;9.52
20/03/2023 10:37;35;29;995;7.09
20/03/2023 10:37;35;29;993;15.17
20/03/2023 10:38;35;29;995;15.09
20/03/2023 10:38;35;29;993;15.27
20/03/2023 10:39;35;29;993;20
20/03/2023 10:39;35;29;995;14.5
20/03/2023 10:40;35;29;995;21.02
20/03/2023 10:40;35;29;997;17.11
20/03/2023 10:41;35;29;995;14.92
20/03/2023 10:41;34;30;997;16.36
20/03/2023 10:42;34;30;997;27.48
20/03/2023 10:42;34;30;1002;18.48
20/03/2023 10:43;34;30;1000;12.7
20/03/2023 10:43;34;30;1000;11.04
20/03/2023 10:44;34;30;1000;10.68
20/03/2023 10:44;34;30;995;5.57
20/03/2023 10:45;33;30;993;5.25
20/03/2023 10:45;33;30;993;8.71
20/03/2023 10:46;33;30;990;10.4
20/03/2023 10:46;33;30;990;8.39
20/03/2023 10:47;33;30;990;17.99
20/03/2023 10:47;33;30;990;25.43
20/03/2023 10:48;33;30;998;28.71
20/03/2023 10:48;33;30;988;15.06
20/03/2023 10:49;33;30;985;10.54
20/03/2023 10:49;33;30;983;14.18
20/03/2023 10:50;33;31;983;9.56
20/03/2023 10:50;33;31;980;13.9
20/03/2023 10:51;33;31;978;12.41
20/03/2023 10:51;33;31;978;11.32
20/03/2023 10:52;32;32;980;8.39
20/03/2023 10:52;32;32;985;5.75
20/03/2023 10:53;33;31;990;19.05
20/03/2023 10:53;33;31;990;24.23
20/03/2023 10:54;33;31;990;12.77
20/03/2023 10:54;33;31;990;11.5
20/03/2023 10:55;33;31;995;5.57
20/03/2023 10:55;33;31;995;20.28
20/03/2023 10:56;32;32;993;26.28
20/03/2023 10:56;32;32;995;26.63
20/03/2023 10:57;32;32;995;14.25
20/03/2023 10:57;32;32;990;12.41
20/03/2023 10:58;32;32;993;11.81
20/03/2023 10:58;32;32;995;15.34
20/03/2023 10:59;32;32;995;11.85
20/03/2023 10:59;32;32;993;11.43
20/03/2023 11:00;32;32;993;12.41
20/03/2023 11:00;32;32;993;24.27
20/03/2023 11:01;32;32;993;40.53
20/03/2023 11:01;32;32;995;26.81
20/03/2023 11:02;32;32;995;9.66
20/03/2023 11:02;32;32;997;17.46
20/03/2023 11:03;33;31;1000;23.21
20/03/2023 11:03;32;32;1097;21.27
20/03/2023 11:04;32;32;1007;17
20/03/2023 11:04;32;32;995;14.88
20/03/2023 11:05;33;31;997;23.74
20/03/2023 11:05;32;32;995;18.66
20/03/2023 11:06;32;32;997;28.29
20/03/2023 11:06;33;31;997;24.62
20/03/2023 11:07;33;31;900;17.18
20/03/2023 11:07;33;31;1002;17.46
20/03/2023 11:08;33;31;997;10.3
20/03/2023 11:08;33;31;997;9.59
20/03/2023 11:09;33;31;997;11.85
20/03/2023 11:09;33;31;995;17.85
20/03/2023 11:10;32;32;995;18.45
20/03/2023 11:11;32;32;997;14.6
20/03/2023 11:11;32;32;1000;9.06
20/03/2023 11:12;32;32;995;26.14
20/03/2023 11:12;32;32;997;18.09
20/03/2023 11:13;32;32;997;18.59
20/03/2023 11:13;32;32;997;20.03
20/03/2023 11:14;32;32;1000;17.07
20/03/2023 11:14;32;32;1000;12.38
20/03/2023 11:15;32;32;1002;10.58
20/03/2023 11:15;32;32;1000;22.43
20/03/2023 11:16;32;32;997;26.95
20/03/2023 11:16;32;32;997;17.21
20/03/2023 11:17;32;32;1000;15.98
20/03/2023 11:17;32;32;1000;8.85
20/03/2023 11:18;32;32;1002;15.62
20/03/2023 11:18;32;32;900;14.78
20/03/2023 11:19;32;32;995;21.02
20/03/2023 11:19;32;32;995;9.59
20/03/2023 11:20;32;32;993;8.07
20/03/2023 11:20;32;32;995;12.41
20/03/2023 11:21;33;31;993;7.23
20/03/2023 11:21;33;31;995;8.74
20/03/2023 11:22;33;31;993;21.37
20/03/2023 11:22;33;31;993;18.38
20/03/2023 11:23;33;31;995;10.51
20/03/2023 11:23;33;31;993;6.87
20/03/2023 11:24;33;31;993;16.12
20/03/2023 11:24;33;31;990;14.92
20/03/2023 11:25;33;31;993;13.33
20/03/2023 11:25;33;31;990;17.81
20/03/2023 11:26;33;31;995;15.77
20/03/2023 11:26;33;31;993;13.82
20/03/2023 11:27;33;31;993;23.56
20/03/2023 11:27;33;31;993;17.85
20/03/2023 11:28;33;31;990;12.31
20/03/2023 11:28;33;31;993;2.01
20/03/2023 11:29;33;31;990;11.85
20/03/2023 11:29;34;31;995;18.41
20/03/2023 11:30;33;31;990;14.64
20/03/2023 11:30;34;31;993;16.72
20/03/2023 11:31;34;31;993;2.01
20/03/2023 11:31;34;31;990;17.81
20/03/2023 11:32;34;31;995;17.88
20/03/2023 11:32;34;31;995;7.69
20/03/2023 11:33;34;31;993;9.03
20/03/2023 11:33;34;31;990;10.44
20/03/2023 11:34;34;31;993;16.47
20/03/2023 11:34;34;31;990;21.69
20/03/2023 11:35;34;31;993;12.48
20/03/2023 11:35;34;31;990;18.06
20/03/2023 11:36;34;31;990;19.93
20/03/2023 11:36;34;31;988;19.4
20/03/2023 11:37;34;31;998;17.46
20/03/2023 11:37;34;31;990;13.86
20/03/2023 11:38;34;31;990;9.98
20/03/2023 11:38;34;31;990;7.26
20/03/2023 11:39;34;31;990;12.7
20/03/2023 11:39;34;31;990;28.47
20/03/2023 11:40;34;31;990;32.28
20/03/2023 11:40;34;31;990;33.69
20/03/2023 11:41;34;31;990;30.97
20/03/2023 11:41;34;31;990;32.98
20/03/2023 11:42;34;31;990;15.94
20/03/2023 11:42;34;31;980;9.27
20/03/2023 11:43;34;31;985;5.85
20/03/2023 11:43;34;31;988;7.3
20/03/2023 11:44;34;31;988;16.33
20/03/2023 11:44;34;31;988;9.59
20/03/2023 11:45;34;31;988;23.67
20/03/2023 11:45;34;31;988;11.81
20/03/2023 11:46;34;31;988;11.46
20/03/2023 11:46;34;31;988;9.13
20/03/2023 11:47;34;31;988;12.52
20/03/2023 11:47;34;31;988;13.08
20/03/2023 11:48;34;31;988;13.19
20/03/2023 11:48;34;31;988;24.23
20/03/2023 11:49;34;31;988;23.46
20/03/2023 11:49;34;31;988;13.12
20/03/2023 11:50;34;31;990;10.72
20/03/2023 11:50;34;31;988;26.46
20/03/2023 11:51;34;31;988;21.69
20/03/2023 11:51;34;31;988;15.24
20/03/2023 11:52;34;31;985;17.35
20/03/2023 11:52;34;31;988;10.93
20/03/2023 11:53;34;31;985;15.06
20/03/2023 11:53;34;31;985;11.36
20/03/2023 11:54;34;31;985;10.19
20/03/2023 11:54;35;30;988;16.26
20/03/2023 11:55;35;30;988;5.71
20/03/2023 11:55;35;30;988;13.65
20/03/2023 11:56;35;30;988;26.98
20/03/2023 11:56;35;30;985;14.25
20/03/2023 11:57;34;31;988;11.6
20/03/2023 11:57;35;30;985;14.88
20/03/2023 11:58;34;31;985;17.53
20/03/2023 11:58;34;31;988;11.67
20/03/2023 11:59;34;31;983;13.08
20/03/2023 11:59;35;30;983;20.25
20/03/2023 12:00;34;31;983;10.01
20/03/2023 12:00;34;31;983;8.39
20/03/2023 12:01;34;31;983;5.89
20/03/2023 12:01;34;31;980;10.9
20/03/2023 12:02;34;31;983;20.49
20/03/2023 12:02;34;31;985;13.4
20/03/2023 12:03;34;31;983;4.41
20/03/2023 12:03;34;31;985;7.23
20/03/2023 12:04;34;31;985;10.58
20/03/2023 12:04;34;31;985;13.37
20/03/2023 12:05;34;31;988;16.82
20/03/2023 12:05;34;31;985;8
20/03/2023 12:06;34;31;983;10.4
20/03/2023 12:06;34;31;983;6.27
20/03/2023 12:07;34;31;983;6.91
20/03/2023 12:07;34;31;983;7.83
20/03/2023 12:08;34;31;980;11.95
20/03/2023 12:08;34;31;983;6.56
20/03/2023 12:09;34;31;980;2.96
20/03/2023 12:09;34;31;983;5.5
20/03/2023 12:10;34;31;983;11.25
20/03/2023 12:10;34;31;983;7.37
20/03/2023 12:11;34;31;983;11.28
20/03/2023 12:11;34;31;985;12.7
20/03/2023 12:12;34;31;983;9.41
20/03/2023 12:12;34;31;985;7.3
20/03/2023 12:13;34;31;985;9.31
20/03/2023 12:13;34;31;988;2.96
20/03/2023 12:14;34;31;985;7.51
20/03/2023 12:14;34;31;988;10.12
20/03/2023 12:15;33;31;988;10.3
20/03/2023 12:15;33;31;985;13.01
20/03/2023 12:16;33;31;985;12.03
20/03/2023 12:16;33;31;988;10.19
20/03/2023 12:17;33;31;985;2.61
20/03/2023 12:17;34;31;985;8.22
20/03/2023 12:18;33;31;988;9.91
20/03/2023 12:18;33;31;988;14.11
20/03/2023 12:19;33;31;985;11.14
20/03/2023 12:19;33;31;985;6.35
20/03/2023 12:20;33;31;985;4.37
20/03/2023 12:20;33;31;985;3.38
20/03/2023 12:21;33;31;988;1.94
20/03/2023 12:21;33;31;988;9.03
20/03/2023 12:22;33;31;990;11.53
20/03/2023 12:22;33;31;990;6.17
20/03/2023 12:23;33;31;993;9.13
20/03/2023 12:23;33;31;990;16.65
20/03/2023 12:24;33;31;988;9.2
20/03/2023 12:24;33;31;990;8.25
20/03/2023 12:25;33;31;990;8.36
20/03/2023 12:25;33;31;988;4.69
20/03/2023 12:26;33;31;990;7.12
20/03/2023 12:26;33;31;988;9.77
20/03/2023 12:27;33;31;985;12.24
20/03/2023 12:27;33;31;983;7.16
20/03/2023 12:28;33;31;988;14.14
20/03/2023 12:28;33;31;985;13.4
20/03/2023 12:29;33;31;988;8.36
20/03/2023 12:29;33;31;988;8.6
20/03/2023 12:30;33;31;988;9.4
20/03/2023 12:30;33;31;988;18.2
20/03/2023 12:31;33;31;990;5.18
20/03/2023 12:31;33;31;988;6.49
20/03/2023 12:32;33;31;990;13.37
20/03/2023 12:32;33;31;998;8.11
20/03/2023 12:33;33;31;990;6.7
20/03/2023 12:33;33;31;990;7.72
20/03/2023 12:34;33;31;985;11.81
20/03/2023 12:34;33;31;985;6.42
20/03/2023 12:35;33;31;988;4.12
20/03/2023 12:35;33;31;985;7.79
20/03/2023 12:36;33;31;988;13.26
20/03/2023 12:36;33;31;985;19.12
20/03/2023 12:37;33;31;983;19.61
20/03/2023 12:37;33;31;985;12.84
20/03/2023 12:38;33;31;985;9.17
20/03/2023 12:38;33;31;985;6.24
20/03/2023 12:39;33;31;983;2.71
20/03/2023 12:39;33;31;985;9.1
20/03/2023 12:40;33;31;985;7.44
20/03/2023 12:40;33;31;985;7.79
20/03/2023 12:41;33;31;983;6.06
20/03/2023 12:41;33;31;985;13.12
20/03/2023 12:42;33;31;985;7.44
20/03/2023 12:42;33;31;983;15.62
20/03/2023 12:43;33;31;983;14.85
20/03/2023 12:43;33;31;985;5.39
20/03/2023 12:44;33;31;985;4.12
20/03/2023 12:44;33;31;985;11.53
20/03/2023 12:45;33;31;983;15.31
20/03/2023 12:45;33;31;983;15.98
20/03/2023 12:46;33;31;983;8.74
20/03/2023 12:46;33;31;983;12.77
20/03/2023 12:47;33;31;985;13.33
20/03/2023 12:47;33;31;988;11.43
20/03/2023 12:48;33;31;988;11.28
20/03/2023 12:48;33;31;988;10.19
20/03/2023 12:49;33;31;988;7.54
20/03/2023 12:49;33;31;988;10.09
20/03/2023 12:50;33;31;988;11.11
20/03/2023 12:50;33;31;990;5.53
20/03/2023 12:51;33;32;985;4.76
20/03/2023 12:51;33;32;988;10.33
20/03/2023 12:52;33;32;988;13.93
20/03/2023 12:52;33;32;988;8
20/03/2023 12:53;33;32;990;11.21
20/03/2023 12:53;33;32;993;5.78
20/03/2023 12:54;33;32;990;6.7
20/03/2023 12:54;33;32;990;17.39
20/03/2023 12:55;33;32;990;27.37
20/03/2023 12:55;33;32;990;14.32
20/03/2023 12:56;33;32;990;12.66
20/03/2023 12:56;33;32;993;6.45
20/03/2023 12:57;33;32;993;8.04
20/03/2023 12:57;33;31;990;8.64
20/03/2023 12:58;33;31;993;18.06
20/03/2023 12:58;33;31;993;13.3
20/03/2023 12:59;33;31;993;6.8
20/03/2023 12:59;33;31;990;15.2
20/03/2023 13:00;33;31;993;14.04
20/03/2023 13:00;33;31;993;16.26
20/03/2023 13:01;33;31;993;8.6
20/03/2023 13:01;33;32;993;13.97
20/03/2023 13:02;33;32;993;6.1
20/03/2023 13:02;33;32;990;10.86
20/03/2023 13:03;33;32;995;7.62
20/03/2023 13:03;33;32;995;17.35
20/03/2023 13:04;33;32;990;13.54
20/03/2023 13:04;33;32;993;9.63
20/03/2023 13:05;33;32;993;5.15
20/03/2023 13:05;33;32;990;6.52
20/03/2023 13:06;33;32;990;15.87
20/03/2023 13:06;33;32;993;7.47
20/03/2023 13:07;33;32;980;9.91
20/03/2023 13:07;33;32;990;8.46
20/03/2023 13:08;33;32;988;9.2
20/03/2023 13:08;33;32;985;14.32
20/03/2023 13:09;33;32;983;5.71
20/03/2023 13:09;33;32;985;19.26
20/03/2023 13:10;33;32;985;9.87
20/03/2023 13:10;33;32;988;8.22
20/03/2023 13:11;34;32;985;15.94
20/03/2023 13:11;34;32;983;10.37
20/03/2023 13:12;33;32;983;7.16
20/03/2023 13:12;33;32;985;12.59
20/03/2023 13:13;33;32;980;11.5
20/03/2023 13:13;33;32;980;11.36
20/03/2023 13:14;33;32;978;9.94
20/03/2023 13:14;33;32;978;10.3
20/03/2023 13:15;33;32;980;20.03
20/03/2023 13:15;33;32;978;8.71
20/03/2023 13:16;33;32;978;22.22
20/03/2023 13:16;33;32;980;13.68
20/03/2023 13:17;33;32;988;16.15
20/03/2023 13:17;33;32;975;5.39
20/03/2023 13:18;33;32;978;6.27
20/03/2023 13:18;33;32;973;11.92
20/03/2023 13:19;33;32;975;12.2
20/03/2023 13:19;33;32;975;5.46
20/03/2023 13:20;33;32;975;7.19
20/03/2023 13:20;33;32;975;11.11
20/03/2023 13:21;33;32;978;14.14
20/03/2023 13:21;34;32;975;14.35
20/03/2023 13:22;33;32;975;10.86
20/03/2023 13:23;33;32;975;16.22
20/03/2023 13:23;33;32;975;7.44
20/03/2023 13:24;34;32;975;6.87
20/03/2023 13:24;34;32;973;9.13
20/03/2023 13:25;34;32;973;13.47
20/03/2023 13:25;34;32;975;24.02
20/03/2023 13:26;34;32;975;13.68
20/03/2023 13:26;34;32;978;16.44
20/03/2023 13:27;34;32;973;14.5
20/03/2023 13:27;34;32;975;10.12
20/03/2023 13:28;34;32;978;0.63
20/03/2023 13:28;34;32;975;10.83
20/03/2023 13:29;34;32;975;12.66
20/03/2023 13:29;34;32;978;11.67
20/03/2023 13:30;34;32;975;4.93
20/03/2023 13:30;34;32;975;19.47
20/03/2023 13:31;34;32;975;14.71
20/03/2023 13:31;34;32;975;11.04
20/03/2023 13:32;34;32;975;5.32
20/03/2023 13:32;34;32;978;10.3
20/03/2023 13:33;34;31;980;17
20/03/2023 13:33;34;31;978;16.12
20/03/2023 13:34;34;31;978;13.82
20/03/2023 13:34;34;31;975;5.15
20/03/2023 13:35;34;31;980;5.75
20/03/2023 13:35;33;31;980;8.53
20/03/2023 13:36;33;31;978;11.57
20/03/2023 13:36;33;31;978;15.13
20/03/2023 13:37;33;31;980;10.19
20/03/2023 13:37;33;31;980;7.69
20/03/2023 13:38;33;31;980;11.36
20/03/2023 13:38;33;31;980;5.46
20/03/2023 13:39;33;31;980;10.37
20/03/2023 13:39;33;31;978;8.78
20/03/2023 13:40;33;31;980;8.6
20/03/2023 13:40;33;31;983;9.24
20/03/2023 13:41;33;31;983;3.84
20/03/2023 13:41;34;31;985;11.74
20/03/2023 13:42;34;31;983;9.66
20/03/2023 13:42;34;31;983;3.38
20/03/2023 13:43;34;31;985;6.35
20/03/2023 13:43;34;31;988;8.18
20/03/2023 13:44;34;31;988;8.46
20/03/2023 13:44;34;31;993;4.12
20/03/2023 13:45;34;31;990;6.24
20/03/2023 13:45;34;31;990;11.39
20/03/2023 13:46;34;31;988;12.8
20/03/2023 13:46;34;31;988;8.67
20/03/2023 13:47;34;31;990;8.39
20/03/2023 13:47;34;31;988;16.26
20/03/2023 13:48;34;31;988;14.5
20/03/2023 13:48;34;31;988;11.99
20/03/2023 13:49;33;31;988;10.51
20/03/2023 13:49;33;31;988;9.38
20/03/2023 13:50;33;31;988;10.79
20/03/2023 13:50;34;31;988;11.18
20/03/2023 13:51;34;31;988;8.74
20/03/2023 13:51;34;31;988;3.42
20/03/2023 13:52;34;31;988;11.04
20/03/2023 13:52;34;31;988;3.59
20/03/2023 13:53;34;31;985;8.18
20/03/2023 13:53;34;31;985;13.12
20/03/2023 13:54;34;31;988;7.26
20/03/2023 13:54;34;31;983;18.66
20/03/2023 13:55;33;31;985;9.56
20/03/2023 13:55;33;31;985;7.12
20/03/2023 13:56;34;31;988;7.44
20/03/2023 13:56;34;31;988;3.84
20/03/2023 13:57;34;31;988;7.76
20/03/2023 13:57;34;31;985;5.29
20/03/2023 13:58;34;31;985;5.18
20/03/2023 13:58;34;31;985;2.29
20/03/2023 13:59;34;31;985;11.5
20/03/2023 13:59;34;31;985;10.72
20/03/2023 14:00;34;31;983;3.1
20/03/2023 14:00;34;31;985;13.19
20/03/2023 14:01;34;31;983;7.23
20/03/2023 14:01;34;31;983;4.76
20/03/2023 14:02;34;31;985;12.73
20/03/2023 14:02;34;31;983;14.07
20/03/2023 14:03;34;31;985;9.94
20/03/2023 14:03;34;31;985;7.72
20/03/2023 14:04;34;31;983;2.85
20/03/2023 14:04;34;31;985;9.66
20/03/2023 14:05;34;31;983;8.85
20/03/2023 14:05;34;31;983;1.79
20/03/2023 14:06;34;31;985;12.06
20/03/2023 14:06;34;31;985;2.82
20/03/2023 14:07;34;31;983;5.46
20/03/2023 14:07;34;31;985;12.13
20/03/2023 14:08;34;31;985;11.81
20/03/2023 14:08;34;31;983;14.28
20/03/2023 14:09;34;31;985;16.44
20/03/2023 14:09;34;31;983;3.56
20/03/2023 14:10;34;31;983;7.86
20/03/2023 14:10;34;31;985;9.45
20/03/2023 14:11;34;31;983;3.84
20/03/2023 14:11;34;31;988;18.27
20/03/2023 14:12;34;31;985;12.55
20/03/2023 14:12;34;31;985;4.55
20/03/2023 14:13;34;31;985;3.84
20/03/2023 14:13;34;31;985;7.12
20/03/2023 14:14;34;31;985;5.29
20/03/2023 14:14;34;31;985;10.33
20/03/2023 14:15;34;31;985;6.7
20/03/2023 14:15;34;31;985;14.32
20/03/2023 14:16;34;31;985;10.93
20/03/2023 14:16;34;31;980;9.17
20/03/2023 14:17;34;31;985;7.37
20/03/2023 14:17;34;31;985;4.37
20/03/2023 14:18;34;31;983;12.03
20/03/2023 14:18;34;31;983;13.82
20/03/2023 14:19;34;31;983;7.16
20/03/2023 14:19;34;31;985;11.6
20/03/2023 14:20;34;31;988;8.39
20/03/2023 14:20;34;31;985;11.53
20/03/2023 14:21;34;31;983;4.9
20/03/2023 14:21;34;31;985;7.97
20/03/2023 14:22;34;31;988;5.29
20/03/2023 14:22;34;31;988;3.03
20/03/2023 14:23;34;31;988;4.02
20/03/2023 14:23;34;31;988;16.47
20/03/2023 14:24;34;31;988;4.05
20/03/2023 14:24;34;31;988;11.88
20/03/2023 14:25;34;31;990;9.2
20/03/2023 14:25;34;31;990;7.12
20/03/2023 14:26;34;31;985;5.53
20/03/2023 14:26;34;31;988;9.8
20/03/2023 14:27;34;31;985;17.49
20/03/2023 14:27;34;31;988;8.57
20/03/2023 14:28;34;31;988;10.9
20/03/2023 14:28;34;31;985;3.45
20/03/2023 14:29;34;31;985;2.64
20/03/2023 14:29;34;31;990;9.8
20/03/2023 14:30;34;31;990;6.2
20/03/2023 14:30;34;31;988;9.24
20/03/2023 14:31;34;31;985;7.79
20/03/2023 14:31;34;31;985;4.26
20/03/2023 14:32;34;31;983;15.59
20/03/2023 14:32;34;31;985;20.6
20/03/2023 14:33;34;31;985;14.95
20/03/2023 14:33;34;31;983;10.97
20/03/2023 14:34;34;31;985;14.25
20/03/2023 14:34;34;31;988;11.32
20/03/2023 14:35;34;31;988;11.28
20/03/2023 14:35;34;31;985;7.9
20/03/2023 14:36;34;31;985;10.4
20/03/2023 14:36;34;31;985;8.78
20/03/2023 14:37;34;31;985;13.23
20/03/2023 14:37;34;31;980;2.15
20/03/2023 14:38;34;31;980;6.66
20/03/2023 14:38;34;31;980;5.92
20/03/2023 14:39;34;31;983;10.61
20/03/2023 14:39;34;31;980;7.12
20/03/2023 14:40;34;31;980;5.32
20/03/2023 14:40;34;31;980;6.59
20/03/2023 14:41;34;31;983;6.73
20/03/2023 14:41;34;31;985;6.35
20/03/2023 14:42;34;31;980;6.42
20/03/2023 14:42;34;31;980;9.8
20/03/2023 14:43;34;31;970;18.55
20/03/2023 14:43;34;31;978;13.12
20/03/2023 14:44;34;31;975;5.96
20/03/2023 14:44;34;31;975;4.44
20/03/2023 14:45;34;31;978;6.66
20/03/2023 14:45;34;31;973;7.37
20/03/2023 14:46;34;31;975;9.1
20/03/2023 14:46;34;31;973;8.46
20/03/2023 14:47;34;31;973;8.78
20/03/2023 14:47;34;31;975;5.08
20/03/2023 14:48;34;31;975;13.61
20/03/2023 14:48;34;31;973;8.22
20/03/2023 14:49;34;31;973;8.11
